median_income,housing_age,avg_occupants,latitude,longitude,median_house_value,avg_rooms_bedrooms
1.9509,35.0,4.157575757575757,32.7,-117.13,0.702,4.615151515151515
1.9286,33.0,4.0965732087227416,32.71,-117.12,0.785,4.94392523364486
1.1563,38.0,3.707317073170732,32.71,-117.13,0.827,6.04390243902439
1.2614,42.0,3.6286644951140063,32.71,-117.13,0.875,4.752442996742671
1.5474,44.0,3.8457300275482096,32.71,-117.13,0.833,5.81267217630854
1.901,32.0,2.978297161936561,32.72,-117.13,1.203,4.707846410684474
0.6433,24.0,3.504424778761062,32.71,-117.12,1.113,4.619469026548672
1.8299,9.0,2.7258805513016844,32.72,-117.13,1.375,4.833078101071976
1.975,19.0,2.911111111111111,32.72,-117.13,1.179,4.933333333333334
3.37,36.0,2.5166802278275022,32.72,-117.12,1.591,6.005695687550855
3.5156,50.0,2.491573033707865,32.73,-117.12,1.688,7.671348314606742
3.4151,52.0,2.2756827048114436,32.73,-117.12,1.754,6.104031209362809
2.6604,46.0,2.0579096045197742,32.74,-117.13,1.701,5.823446327683616
5.454,52.0,2.2372093023255815,32.73,-117.13,2.409,6.334883720930233
3.6058,52.0,2.1992551210428304,32.73,-117.13,2.131,6.02048417132216
2.625,50.0,2.260869565217391,32.74,-117.13,2.032,5.791925465838509
2.1513,43.0,2.493485342019544,32.73,-117.13,1.45,5.493485342019544
2.4821,43.0,2.7013274336283186,32.72,-117.13,1.406,5.893805309734514
2.7083,52.0,2.403174603174603,32.72,-117.13,1.991,5.926984126984127
2.2429,52.0,1.885922330097087,32.73,-117.13,2.211,5.645631067961165
2.2804,42.0,3.0147420147420148,32.72,-117.14,1.391,4.953316953316953
1.758,17.0,2.9535452322738385,32.72,-117.13,1.266,4.1760391198044005
2.1164,34.0,3.451764705882353,32.71,-117.14,1.394,5.056470588235293
1.8456,32.0,4.298076923076923,32.71,-117.14,1.031,4.663461538461538
2.0529,43.0,2.3655913978494625,32.72,-117.14,1.688,5.078853046594982
1.6156,45.0,2.47787610619469,32.72,-117.14,1.563,4.277286135693215
2.1199,34.0,2.5848329048843186,32.72,-117.14,1.604,4.363753213367609
1.6011,52.0,2.9750778816199377,32.71,-117.14,1.063,4.850467289719625
1.2375,52.0,3.282828282828283,32.71,-117.14,1.0,4.353535353535353
1.5594,52.0,4.74113475177305,32.71,-117.14,0.875,3.9468085106382977
1.8696,52.0,4.444444444444445,32.71,-117.14,0.911,5.6759259259259265
1.825,37.0,4.557275541795666,32.71,-117.13,0.815,4.78328173374613
1.6953,35.0,4.213414634146342,32.71,-117.13,0.813,4.841463414634147
1.2841,43.0,4.1201923076923075,32.71,-117.14,0.72,5.8701923076923075
1.7642,39.0,4.542797494780793,32.71,-117.14,0.829,4.4363256784968685
1.6023,32.0,4.045454545454546,32.7,-117.14,0.773,4.948484848484848
2.5588,35.0,4.133928571428571,32.7,-117.13,0.788,4.133928571428571
2.1875,43.0,3.8503401360544216,32.7,-117.14,0.87,4.812925170068028
1.2188,40.0,3.7943037974683542,32.7,-117.14,0.925,4.927215189873418
1.5729,36.0,4.0071942446043165,32.7,-117.14,0.827,5.618705035971223
1.8008,48.0,4.128787878787879,32.7,-117.14,0.865,5.2272727272727275
1.9338,44.0,4.099056603773585,32.7,-117.14,0.894,4.132075471698113
0.9589,47.0,3.4080459770114944,32.7,-117.14,0.9,4.097701149425288
1.3657,50.0,4.025,32.7,-117.15,1.625,5.391666666666667
1.3125,52.0,3.238372093023256,32.71,-117.15,0.875,3.4011627906976747
1.2863,52.0,7.728915662650603,32.7,-117.15,0.863,3.6506024096385548
1.6607,52.0,5.709677419354839,32.71,-117.15,1.375,3.2150537634408605
1.2292,52.0,3.129251700680272,32.72,-117.15,1.375,3.5442176870748296
0.9142,52.0,2.0588235294117645,32.72,-117.16,1.625,3.1994884910485935
1.0918,52.0,3.28,32.71,-117.16,0.225,3.4560000000000004
1.3092,5.0,2.7148488830486204,32.71,-117.16,3.25,4.382391590013141
4.2375,7.0,1.4836193447737909,32.71,-117.17,2.05,4.970358814352574
0.7685,39.0,1.823008849557522,32.71,-117.17,1.875,4.353982300884956
4.0,26.0,2.908256880733945,32.73,-117.14,1.375,5.339449541284404
1.3071,51.0,1.565130260521042,32.72,-117.15,2.5,3.749498997995992
1.0391,24.0,1.8913738019169328,32.72,-117.16,1.625,3.0271565495207664
1.9597,52.0,1.9137529137529137,32.73,-117.16,2.0,3.937062937062937
1.2668,27.0,1.4478935698447897,32.72,-117.16,2.25,3.8048780487804885
1.815,52.0,2.1888111888111887,32.73,-117.17,1.167,3.8531468531468533
1.5909,44.0,2.497816593886463,32.72,-117.17,2.625,3.851528384279476
2.0972,52.0,1.6348314606741574,32.73,-117.16,1.125,4.305243445692884
1.9203,52.0,1.8377281947261663,32.73,-117.16,1.958,4.9127789046653145
2.4069,52.0,1.97085201793722,32.73,-117.17,2.15,4.630044843049328
3.0571,49.0,1.4658536585365851,32.74,-117.16,4.188,5.634146341463414
3.1979,43.0,1.8258575197889184,32.74,-117.16,4.667,4.862796833773087
3.7039,39.0,2.021935483870968,32.74,-117.17,3.615,5.9470967741935485
2.9422,38.0,2.1450589301903897,32.74,-117.17,2.894,5.6409791477787845
1.6591,52.0,2.9545454545454546,32.73,-117.17,1.125,3.3181818181818183
2.4,40.0,1.9102564102564104,32.76,-117.2,2.55,4.730769230769231
2.5882,33.0,2.16728624535316,32.75,-117.19,2.583,5.319702602230483
3.175,20.0,1.8811475409836065,32.74,-117.18,1.917,5.877049180327869
0.536,52.0,2.6,32.75,-117.19,1.625,6.0
1.0612,15.0,1.3601190476190477,32.75,-117.21,3.0,3.5982142857142856
2.2982,45.0,3.6,32.74,-117.21,0.875,6.5600000000000005
2.8043,27.0,2.1921568627450982,32.75,-117.21,2.621,5.109803921568627
2.9735,24.0,2.4565217391304346,32.75,-117.22,2.25,5.605263157894737
2.6121,26.0,2.0869565217391304,32.75,-117.22,1.25,4.788043478260869
3.1389,23.0,2.139261744966443,32.75,-117.23,1.018,5.147651006711409
3.8036,26.0,2.2818181818181817,32.75,-117.22,1.62,6.627272727272727
3.3456,11.0,1.7737556561085972,32.75,-117.23,1.598,5.021719457013575
6.9322,52.0,2.4248704663212437,32.74,-117.21,3.345,7.352331606217616
7.4029,52.0,2.294736842105263,32.74,-117.22,3.457,7.663157894736842
7.2758,52.0,2.6555023923444976,32.74,-117.22,3.452,6.9952153110047846
2.4016,41.0,2.2802547770700636,32.74,-117.22,2.875,6.715498938428874
4.5878,34.0,2.4757462686567164,32.75,-117.22,2.91,6.634328358208956
3.8409,38.0,2.2496570644718794,32.73,-117.22,2.914,6.493827160493828
2.5259,35.0,2.4482758620689653,32.73,-117.23,2.402,5.637931034482758
2.7273,44.0,1.98828125,32.73,-117.23,2.697,5.58984375
2.1635,43.0,1.8666666666666667,32.72,-117.23,2.442,5.5285714285714285
4.1806,44.0,2.3640552995391704,32.74,-117.23,2.638,7.525345622119816
5.5289,43.0,2.365979381443299,32.74,-117.24,2.977,6.677835051546392
5.9113,37.0,2.304843304843305,32.73,-117.24,3.883,7.447293447293447
7.5557,36.0,2.637735849056604,32.73,-117.23,4.414,8.826415094339623
3.2361,38.0,1.7419354838709675,32.72,-117.23,5.00001,6.10752688172043
6.6661,32.0,2.103789126853377,32.71,-117.24,5.00001,8.014827018121911
7.5925,39.0,2.719907407407407,32.72,-117.24,4.667,8.148148148148149
6.6013,39.0,2.334476843910806,32.72,-117.24,3.964,7.569468267581476
4.9125,38.0,2.2367491166077738,32.73,-117.25,3.836,7.530035335689046
6.5319,36.0,4.863961813842482,32.72,-117.25,3.458,7.355608591885441
6.597,33.0,2.631799163179916,32.72,-117.25,4.964,7.97071129707113
6.3331,37.0,2.407624633431085,32.73,-117.25,4.0,7.49266862170088
4.8684,44.0,2.4778481012658227,32.73,-117.28,3.586,7.148734177215189
2.7515,33.0,1.8140243902439024,32.74,-117.28,2.477,5.365853658536585
2.6962,36.0,1.9030023094688224,32.74,-117.25,2.882,5.200923787528868
2.9904,36.0,1.801909307875895,32.74,-117.25,2.868,5.393794749403342
2.8007,40.0,1.850485436893204,32.74,-117.25,2.571,5.310679611650486
4.0268,44.0,2.389261744966443,32.74,-117.24,2.986,6.614093959731544
4.0862,44.0,2.373665480427046,32.74,-117.24,3.218,6.217081850533807
4.5938,39.0,2.3345588235294117,32.73,-117.25,3.674,7.147058823529412
3.4286,5.0,2.0938967136150235,32.75,-117.23,1.375,5.476525821596244
2.4779,21.0,2.056363636363636,32.75,-117.23,1.65,4.832727272727273
4.6354,16.0,2.2313432835820897,32.74,-117.23,1.792,6.522388059701492
4.8167,16.0,2.0727272727272728,32.74,-117.23,1.698,6.122077922077922
4.1339,35.0,2.3985374771480803,32.74,-117.23,2.382,5.740402193784278
4.05,45.0,2.3009118541033433,32.74,-117.24,2.849,6.112462006079027
2.9896,36.0,1.937878787878788,32.75,-117.24,2.527,5.303030303030303
2.3042,36.0,1.9759615384615383,32.75,-117.24,2.206,5.603365384615385
2.79,41.0,2.0756646216768915,32.75,-117.24,2.26,5.118609406952965
2.6625,36.0,1.8087774294670849,32.74,-117.25,2.482,4.858934169278997
2.2017,32.0,1.851336898395722,32.75,-117.25,2.083,4.906951871657754
1.7622,36.0,1.9837067209775967,32.75,-117.25,2.058,5.0
2.2042,33.0,1.8641975308641976,32.75,-117.24,2.313,4.574955908289242
2.4672,37.0,1.7108753315649867,32.75,-117.25,2.167,4.153846153846153
2.2328,34.0,1.6710526315789471,32.75,-117.28,2.667,4.256578947368421
2.375,37.0,1.8389830508474576,32.79,-117.25,3.404,5.392655367231638
1.8365,43.0,2.234146341463415,32.79,-117.25,3.286,5.590243902439025
2.7857,36.0,2.2756410256410255,32.78,-117.25,2.917,6.262820512820513
2.45,21.0,1.7135416666666667,32.78,-117.25,3.5,5.111979166666667
4.3403,38.0,1.768,32.77,-117.28,5.0,6.428
3.18,32.0,2.0061855670103093,32.77,-117.25,3.625,5.247422680412371
4.0313,35.0,1.8044871794871795,32.77,-117.25,3.853,5.102564102564102
4.9125,38.0,1.930715935334873,32.76,-117.25,4.526,6.521939953810624
3.4527,22.0,2.3543123543123543,32.78,-117.22,1.75,5.794871794871795
3.5484,23.0,1.590032154340836,32.79,-117.23,2.38,5.213826366559486
3.625,28.0,1.753646677471637,32.79,-117.23,2.667,5.025931928687196
4.6293,35.0,2.0722222222222224,32.78,-117.23,3.565,5.566666666666666
4.1742,44.0,2.123809523809524,32.78,-117.24,3.422,6.197619047619048
4.1652,17.0,1.7675438596491229,32.79,-117.24,2.417,6.2061403508771935
3.4306,18.0,1.832699619771863,32.79,-117.24,2.75,5.998098859315589
3.1838,20.0,2.0669291338582676,32.79,-117.24,2.458,4.877952755905512
2.6902,25.0,1.76875,32.79,-117.24,2.125,8.83125
3.2625,18.0,1.795053003533569,32.79,-117.24,1.938,8.279151943462898
1.7273,19.0,2.2925764192139737,32.8,-117.21,1.375,4.663755458515284
2.93,23.0,2.095723014256619,32.8,-117.22,1.833,4.95112016293279
2.3482,22.0,2.350335570469799,32.8,-117.23,1.906,5.173154362416108
2.4643,27.0,2.3026706231454006,32.8,-117.23,2.444,4.902077151335312
3.8026,28.0,3.730337078651685,32.81,-117.23,2.7,6.632958801498127
3.7813,21.0,2.4444444444444446,32.81,-117.22,3.625,5.523035230352304
3.2663,37.0,1.8352059925093631,32.8,-117.25,2.706,5.078651685393258
2.5568,32.0,1.703962703962704,32.8,-117.25,2.583,4.822843822843822
2.5813,30.0,1.7452339688041594,32.8,-117.25,2.531,4.665511265164645
2.9781,31.0,1.7846410684474123,32.8,-117.25,2.125,4.69449081803005
3.0774,27.0,1.5268456375838926,32.79,-117.25,2.75,3.8523489932885906
3.6429,25.0,1.9444444444444444,32.79,-117.25,3.171,5.296296296296297
3.5486,20.0,1.892307692307692,32.8,-117.28,1.938,7.316923076923077
3.225,21.0,1.879182156133829,32.8,-117.23,2.294,5.5910780669144975
2.6403,31.0,1.9514824797843664,32.8,-117.23,2.161,4.827493261455526
3.0293,28.0,2.177856301531213,32.8,-117.23,2.417,5.0612485276796235
2.9258,26.0,1.8696741854636592,32.8,-117.24,2.348,5.3959899749373434
2.1357,28.0,2.155763239875389,32.8,-117.24,1.875,4.370716510903427
3.8018,18.0,1.506896551724138,32.8,-117.24,1.125,4.941379310344828
2.288,19.0,1.7256461232604374,32.8,-117.24,2.1,4.691848906560637
2.4671,30.0,1.894736842105263,32.8,-117.24,2.763,5.443935926773455
3.101,29.0,1.7947805456702255,32.8,-117.24,2.382,5.051008303677343
3.3942,32.0,1.9172932330827068,32.81,-117.25,3.074,5.550751879699248
4.2296,35.0,2.026209677419355,32.8,-117.25,2.75,5.618951612903226
3.3274,26.0,1.8173076923076923,32.8,-117.25,2.955,4.969551282051282
2.8421,25.0,1.9133574007220215,32.81,-117.26,2.278,4.805054151624549
2.3284,30.0,1.7591463414634143,32.81,-117.26,2.906,5.103658536585366
2.92,37.0,1.6455696202531649,32.81,-117.26,3.265,5.156962025316455
6.9553,35.0,2.3268482490272375,32.81,-117.29,5.00001,8.505836575875486
3.744,30.0,1.8895348837209305,32.8,-117.26,4.5,5.322674418604651
5.4103,33.0,2.2691029900332227,32.81,-117.24,3.324,6.235880398671097
6.5881,34.0,2.3392857142857144,32.81,-117.24,3.944,7.170918367346938
3.9187,39.0,2.325227963525836,32.81,-117.25,3.119,6.674772036474164
3.2109,34.0,2.116788321167883,32.84,-117.27,3.76,5.121654501216545
2.9306,41.0,2.038216560509554,32.84,-117.28,3.603,5.598726114649682
3.875,39.0,1.9682151589242056,32.83,-117.27,4.1,5.63080684596577
3.7306,34.0,1.507269789983845,32.83,-117.28,5.0,4.919224555735056
4.1477,38.0,2.0817757009345796,32.83,-117.31,5.00001,6.651869158878505
4.1793,35.0,2.01890359168242,32.82,-117.27,5.00001,6.621928166351607
4.5083,42.0,2.35,32.82,-117.27,4.052,6.616
11.3074,42.0,2.5015015015015014,32.82,-117.31,5.00001,9.531531531531533
2.3187,34.0,1.9211822660098523,32.85,-117.27,4.889,6.27832512315271
3.7596,21.0,1.7001675041876048,32.84,-117.28,3.813,5.217755443886097
4.425,26.0,2.2686567164179103,32.85,-117.27,4.75,6.3768656716417915
3.1324,28.0,1.394927536231884,32.85,-117.3,5.00001,5.485507246376812
5.9359,24.0,3.103734439834025,32.81,-117.23,4.222,7.840248962655601
8.1844,22.0,2.6414634146341465,32.81,-117.23,4.063,8.863414634146341
7.2559,20.0,2.182089552238806,32.82,-117.24,3.923,8.355223880597016
10.7751,19.0,3.3794871794871795,32.84,-117.25,5.00001,10.117948717948718
8.2374,30.0,2.116883116883117,32.85,-117.26,5.00001,8.984848484848484
10.9529,17.0,2.921161825726141,32.83,-117.25,5.00001,9.697095435684647
6.1025,26.0,1.9666666666666663,32.84,-117.27,5.00001,7.661666666666666
1.858,18.0,4.323045267489712,32.88,-117.23,2.05,4.8223593964334714
4.6875,26.0,2.6795366795366795,32.85,-117.22,2.744,7.366795366795367
8.051,19.0,3.1530054644808745,32.84,-117.22,3.636,8.300546448087433
6.3955,25.0,2.846689895470383,32.85,-117.23,3.167,8.414634146341463
6.5382,24.0,3.1971544715447155,32.86,-117.21,3.26,8.3130081300813
5.3693,26.0,3.013824884792627,32.86,-117.21,2.607,7.161290322580645
4.2065,15.0,1.975877192982456,32.85,-117.21,2.778,6.828947368421053
5.4067,26.0,2.6029850746268655,32.85,-117.21,2.775,6.946268656716418
7.4351,18.0,2.578804347826087,32.83,-117.24,4.457,9.809782608695652
7.8013,19.0,2.4455172413793105,32.82,-117.25,4.74,8.299310344827585
9.5245,23.0,2.522924411400248,32.82,-117.25,5.00001,8.630731102850062
10.7721,24.0,3.090909090909091,32.83,-117.26,5.00001,9.957219251336898
8.496,34.0,2.43239625167336,32.82,-117.26,5.00001,8.876840696117805
8.0639,35.0,2.6497175141242937,32.83,-117.27,5.00001,9.112994350282484
6.8322,25.0,2.298882681564246,32.92,-117.29,5.00001,7.642458100558659
12.4429,30.0,3.0,32.86,-117.25,5.00001,9.35148514851485
5.1023,25.0,2.278557114228457,32.86,-117.25,5.00001,6.901803607214429
7.2821,27.0,1.822085889570552,32.86,-117.25,5.00001,9.199386503067485
5.3787,42.0,1.8823529411764703,32.85,-117.26,5.00001,8.19607843137255
6.7587,18.0,2.4565217391304346,32.85,-117.24,3.885,9.76086956521739
10.0707,22.0,2.8454545454545452,32.85,-117.24,5.00001,8.925
6.1805,18.0,2.8194444444444446,32.86,-117.19,2.724,6.8875
5.2113,19.0,3.0459965928449746,32.86,-117.19,2.674,7.289608177172061
4.7891,22.0,2.2323580034423407,32.85,-117.2,2.953,7.111876075731497
2.4207,26.0,1.7657657657657655,32.85,-117.2,2.135,5.12972972972973
5.102,15.0,2.6275395033860045,32.85,-117.19,4.175,7.659142212189616
3.0104,15.0,1.7407407407407407,32.87,-117.23,2.042,4.96969696969697
5.2326,16.0,1.819277108433735,32.86,-117.23,1.883,6.11144578313253
3.6083,15.0,1.722972972972973,32.86,-117.23,1.801,5.0675675675675675
5.0855,15.0,2.081560283687943,32.86,-117.23,2.098,7.173758865248228
3.045,16.0,1.4627539503386005,32.86,-117.23,1.0,3.765237020316027
5.417,11.0,1.9290220820189272,32.87,-117.23,1.968,6.093059936908517
3.2794,16.0,2.445945945945946,32.86,-117.21,1.486,6.498069498069498
3.35,14.0,2.316919191919192,32.87,-117.22,1.71,5.453282828282829
3.6287,4.0,1.82088122605364,32.86,-117.22,2.808,4.998563218390805
3.8542,5.0,1.7418300653594772,32.87,-117.22,1.766,4.9226579520697165
3.3176,14.0,2.051546391752577,32.89,-117.21,1.561,5.009020618556701
3.9356,4.0,2.063304721030043,32.86,-117.2,2.67,5.797210300429185
4.1429,12.0,1.962825278810409,32.87,-117.21,2.544,6.434944237918216
4.875,15.0,2.925,32.91,-117.15,1.693,7.983333333333333
4.9464,14.0,3.5991902834008096,32.91,-117.15,1.748,6.060728744939271
6.0891,5.0,3.591216216216216,32.91,-117.16,2.146,6.388513513513514
4.8229,10.0,3.6735632183908047,32.91,-117.15,1.832,6.39080459770115
4.2008,12.0,2.9005524861878453,32.9,-117.15,1.761,5.696132596685083
4.3598,5.0,2.7400109469074985,32.89,-117.16,1.891,5.762452107279693
2.8728,8.0,1.89760348583878,32.91,-117.12,1.146,4.75599128540305
3.6111,15.0,2.575862068965517,32.91,-117.13,1.963,5.917241379310345
4.2969,16.0,3.1684027777777777,32.91,-117.13,1.512,6.612847222222222
4.0,16.0,2.7722602739726026,32.91,-117.13,1.547,5.6438356164383565
3.7837,14.0,3.0709219858156027,32.91,-117.14,1.603,5.282269503546099
4.2234,16.0,2.98981077147016,32.9,-117.14,1.621,5.724890829694322
3.7156,15.0,2.853968253968254,32.9,-117.13,1.752,5.442857142857143
2.8588,14.0,2.301909307875895,32.9,-117.12,0.925,4.995226730310263
4.6667,13.0,2.4192634560906514,32.9,-117.12,1.382,5.9660056657223794
4.2614,16.0,3.7150127226463106,32.92,-117.13,1.696,6.544529262086514
3.6196,17.0,3.34,32.92,-117.13,1.634,5.986666666666666
3.2151,7.0,1.964102564102564,32.92,-117.14,1.063,4.425641025641026
3.814,6.0,2.09375,32.92,-117.14,1.325,5.188858695652174
4.9706,15.0,3.264755480607082,32.92,-117.14,1.847,6.470489038785834
4.7266,16.0,3.5134099616858236,32.92,-117.13,1.911,6.977011494252873
5.5036,16.0,3.736401673640167,32.92,-117.13,1.923,7.623430962343097
4.9375,15.0,3.3985419198055893,32.94,-117.13,1.804,6.8906439854191985
5.3062,16.0,3.822072072072072,32.93,-117.13,1.955,7.572072072072072
4.2109,14.0,3.08974358974359,32.93,-117.14,1.712,6.176923076923077
4.0521,12.0,2.7123655913978495,32.93,-117.14,1.667,4.940860215053764
4.5086,16.0,3.8199052132701423,32.93,-117.14,1.711,6.708530805687204
5.3625,7.0,3.8786610878661087,32.93,-117.12,2.189,6.98744769874477
5.1433,16.0,3.51508120649652,32.93,-117.15,1.853,7.322505800464037
5.2864,15.0,2.858433734939759,32.92,-117.14,1.744,5.63855421686747
4.4615,16.0,3.334140435835351,32.92,-117.15,1.683,5.74818401937046
4.9024,16.0,3.6412776412776418,32.92,-117.15,1.829,6.776412776412776
4.5221,16.0,3.4279569892473116,32.92,-117.15,1.683,7.490322580645161
5.196,4.0,3.160535117056856,32.92,-117.18,2.107,7.375
6.6199,18.0,2.7513966480446927,32.96,-117.25,4.062,7.70391061452514
5.8343,15.0,2.515923566878981,32.95,-117.26,5.00001,7.547770700636943
6.9794,15.0,3.2146118721461185,32.95,-117.26,5.00001,9.657534246575343
6.7694,16.0,2.4193121693121693,32.94,-117.25,4.259,7.357142857142857
5.9806,15.0,2.2736486486486487,32.94,-117.25,3.705,7.239864864864865
5.9547,18.0,2.251028806584362,32.95,-117.24,3.293,7.650205761316872
5.2648,12.0,2.051813471502591,32.94,-117.24,2.944,6.7409326424870475
6.4321,5.0,3.652996845425867,32.98,-117.13,2.719,8.160883280757098
6.4696,10.0,3.5196687370600412,32.97,-117.13,2.495,8.18840579710145
6.3237,4.0,3.678820155673904,32.95,-117.18,2.609,8.88529291274068
6.3721,12.0,3.759282970550576,32.96,-117.14,2.415,8.640204865556978
6.712,15.0,4.083044982698962,32.96,-117.13,2.402,8.854671280276817
7.6348,4.0,2.6520854526958293,32.98,-117.24,3.37,7.5940996948118
8.4355,3.0,2.609182530795073,32.96,-117.21,4.676,8.106382978723405
6.357,4.0,2.463225371120108,32.95,-117.22,3.225,7.184885290148448
3.7841,34.0,2.647985989492119,32.83,-117.22,1.769,6.18739054290718
5.4605,31.0,2.642857142857143,32.83,-117.22,1.902,6.43543956043956
5.7451,17.0,2.6975609756097563,32.83,-117.22,2.373,6.3951219512195125
3.4318,31.0,2.3658536585365852,32.83,-117.22,2.004,6.239837398373984
3.5234,35.0,3.110294117647059,32.82,-117.22,1.839,6.5514705882352935
4.55,34.0,2.772329246935201,32.84,-117.2,1.877,6.824868651488616
3.2583,32.0,2.5424164524421595,32.84,-117.2,1.814,6.239074550128534
4.5402,34.0,3.1223880597014926,32.84,-117.21,1.821,7.534328358208954
2.5909,36.0,2.756637168141593,32.83,-117.2,1.76,5.880530973451327
3.5078,36.0,2.4648318042813457,32.83,-117.21,1.66,5.513761467889908
4.1806,28.0,2.6003898635477585,32.83,-117.21,1.996,7.356725146198831
3.4482,35.0,2.6223091976516635,32.83,-117.21,1.625,5.401174168297455
4.3862,33.0,2.3124260355029587,32.81,-117.21,1.848,6.681656804733728
3.8529,31.0,2.405555555555555,32.82,-117.21,2.12,6.716666666666667
5.2837,27.0,2.5916230366492146,32.81,-117.21,2.838,8.031413612565446
3.7963,22.0,2.0274725274725274,32.82,-117.22,3.031,6.226648351648352
3.5078,24.0,1.6502463054187193,32.81,-117.22,3.625,4.5615763546798025
2.8472,35.0,2.5303514376996805,32.83,-117.2,1.614,5.517571884984026
3.9464,35.0,2.7130801687763713,32.82,-117.2,1.716,6.063291139240507
3.337,35.0,2.671785028790787,32.82,-117.2,1.723,6.3512476007677545
5.0465,34.0,2.6893687707641196,32.82,-117.19,2.082,7.40531561461794
5.253,35.0,2.554913294797688,32.82,-117.19,2.04,7.248554913294798
4.9219,35.0,2.6470588235294117,32.82,-117.19,1.929,7.142857142857143
3.6667,31.0,2.6885245901639343,32.84,-117.18,1.759,6.628415300546448
3.5606,30.0,2.694915254237288,32.84,-117.18,1.651,5.959745762711864
4.2768,32.0,3.059479553903346,32.84,-117.18,1.678,5.903345724907063
5.5277,30.0,2.9002320185614847,32.84,-117.19,1.971,6.723897911832947
3.875,35.0,2.45343137254902,32.84,-117.19,1.72,6.593137254901961
3.375,23.0,2.5165289256198347,32.83,-117.18,1.841,5.433884297520661
4.0114,30.0,2.6439232409381663,32.83,-117.19,1.698,5.833688699360342
4.3317,30.0,3.0093984962406015,32.83,-117.19,1.733,7.105263157894736
5.3538,24.0,3.0018867924528303,32.83,-117.17,2.125,7.681132075471698
2.7401,24.0,2.2947103274559195,32.82,-117.17,1.981,5.138539042821159
3.0375,21.0,2.5493934142114383,32.82,-117.17,1.976,6.005199306759099
4.2708,27.0,2.962466487935657,32.83,-117.18,1.828,7.359249329758713
3.9265,31.0,3.1142857142857143,32.83,-117.18,1.62,6.071428571428572
4.6875,28.0,2.87434554973822,32.82,-117.16,1.88,6.968586387434556
4.739,26.0,2.5973333333333333,32.81,-117.17,1.841,7.498666666666667
5.0603,26.0,2.768,32.81,-117.17,1.857,7.32
3.1032,19.0,2.507620941020543,32.81,-117.18,1.795,5.521537442014579
3.1146,24.0,2.2274143302180685,32.82,-117.17,1.875,6.062305295950156
2.2899,14.0,1.9597701149425288,32.81,-117.16,1.59,5.199233716475096
3.6806,35.0,2.9392265193370166,32.81,-117.16,1.724,7.806629834254143
3.0625,37.0,2.6375,32.8,-117.16,1.597,6.2625
2.5,22.0,2.0183028286189684,32.8,-117.16,1.778,4.813643926788686
3.6371,34.0,2.6939313984168867,32.81,-117.16,1.763,6.992084432717679
4.22,33.0,2.776639344262295,32.81,-117.17,1.787,7.315573770491803
2.2284,25.0,1.9145299145299144,32.83,-117.14,1.775,5.604700854700854
4.5625,25.0,2.3141025641025643,32.82,-117.18,1.623,6.592948717948718
4.7679,28.0,3.0180722891566263,32.81,-117.18,2.04,7.977911646586345
5.1491,33.0,2.6471990464839092,32.81,-117.19,2.07,7.221692491060787
5.5454,10.0,2.6354679802955663,32.8,-117.18,2.171,7.310344827586207
3.8542,30.0,2.600508905852417,32.8,-117.18,1.985,7.241730279898219
3.2661,30.0,2.7828947368421053,32.79,-117.18,1.404,5.9257518796992485
2.2663,44.0,4.579908675799087,32.79,-117.17,1.236,4.427701674277017
2.1447,43.0,3.319298245614035,32.79,-117.17,1.333,5.494736842105263
2.5682,25.0,3.684507042253521,32.8,-117.16,1.875,4.867605633802817
3.4706,20.0,3.3992537313432836,32.8,-117.17,1.576,6.307835820895522
2.75,27.0,2.512448132780083,32.8,-117.15,0.875,5.132780082987551
3.7292,23.0,4.680327868852459,32.8,-117.15,1.463,5.883196721311474
3.6375,24.0,2.350415512465374,32.78,-117.16,1.786,5.998614958448753
3.3375,32.0,3.6744730679156903,32.79,-117.16,1.543,5.021077283372366
2.3658,17.0,3.2860169491525424,32.78,-117.17,1.641,5.186440677966101
3.7381,34.0,3.095145631067961,32.78,-117.16,1.65,5.831067961165049
2.2768,42.0,3.303703703703704,32.78,-117.17,1.452,5.218518518518518
3.767,35.0,2.473309608540925,32.77,-117.17,1.668,5.9537366548042705
4.5481,6.0,1.8958333333333333,32.77,-117.17,1.648,5.797794117647059
2.7386,16.0,1.2950354609929078,32.77,-117.18,0.875,4.473758865248227
3.6492,8.0,1.607187112763321,32.76,-117.18,1.589,5.8128872366790585
2.6493,17.0,1.4405286343612336,32.76,-117.18,0.675,4.251101321585903
3.0481,21.0,3.144008056394763,32.78,-117.18,2.1,5.239677744209466
3.4,23.0,2.642857142857143,32.77,-117.18,2.006,6.428571428571429
5.5413,26.0,2.794736842105263,32.81,-117.21,3.021,7.639473684210527
3.8542,34.0,2.446135831381733,32.8,-117.2,2.0,6.751756440281031
5.0958,16.0,1.947780678851175,32.79,-117.2,3.0,6.456919060052219
4.2417,33.0,2.4469525959367946,32.8,-117.2,2.941,6.792325056433408
3.7102,34.0,2.180327868852459,32.8,-117.21,2.896,6.639344262295082
3.1304,16.0,1.8055555555555556,32.8,-117.19,1.663,4.951754385964913
2.3599,36.0,1.9239904988123515,32.8,-117.2,1.684,6.039192399049881
3.8571,36.0,2.3920863309352516,32.79,-117.19,2.351,6.37410071942446
3.3713,35.0,2.0775401069518717,32.79,-117.19,2.384,5.791443850267379
4.7788,31.0,2.3402255639097747,32.79,-117.2,2.76,7.424812030075188
